Percent_Stride,pelvis_tilt,pelvis_list,pelvis_rotation,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l
41.0,-11.012651723896298,10.914368320722224,9.950722145455558,45.662068743174075,13.206040997433334,-5.6028559515000005,27.274882909133332,-9.622706670040738,-17.110376834144446,-7.502817706233332,-16.772443314474074,-11.472058079148148,-2.1613918630777786,26.962398554348145,-23.727736495585177,-3.153663322118517,-7.502817706233332,3.408876400411113,-18.58138015002963,11.139676689944444,-34.64792647377037,-22.609216714911113,-25.342464210944446,75.13724191637776,67.23178155021482,-5.03549303604815,-18.8101998661037,0.2531290397592561,106.7947842078111,90.10166765866296
42.0,-10.742528177155556,10.360036752844445,9.928169610696298,45.04715911942962,12.407742423444446,-5.285907640022224,26.285415954785183,-11.170804782162962,-16.835948343970372,-7.50266656888148,-16.14359570623704,-10.715657757288891,-1.3830109395185215,30.067051844140735,-25.057992169962958,-3.9766848464962923,-7.50266656888148,3.3556725243777743,-18.315269951970368,11.725059500051849,-35.22521192674074,-22.649524585392594,-25.863392938755553,74.4254891533926,67.24349882325185,-5.272870354266664,-19.112436395925926,1.8486769582148053,105.45409955485185,89.89568605562961
43.0,-10.412526785055556,9.44610293798889,9.495141600203704,44.62316241505925,11.427046798233334,-4.945264983670372,25.116505065918513,-12.960655500333331,-16.26522382214074,-7.502542136396296,-15.386927978555557,-9.389269277625932,-0.06679701257037321,33.20361392271481,-26.242446564533335,-5.084792815355552,-7.502542136396296,4.088890257018518,-17.915865931029636,12.613927426077778,-36.46382957189259,-22.10083208477037,-27.02710561081111,72.8862664550037,66.17564020037038,-6.327154139544443,-19.330708220722222,4.327884657525917,104.31256744823334,90.34147568861111
44.0,-9.697053521133334,8.394291990600003,9.193381093437036,44.046917619296295,10.10054711237778,-4.472156132355556,25.129554730007403,-15.462166761214812,-16.33314378611111,-7.5024145894,-14.604607777770374,-7.788399425281485,1.026809335829628,36.95373879735555,-27.25288251251111,-5.839766699103702,-7.5024145894,4.156095317355556,-17.315410031318518,12.861362611207408,-36.84584770145925,-21.562701073807407,-28.09242170757037,71.05392731834074,65.19126338960001,-6.788024983525926,-19.236906997362965,6.406772653066664,103.37693306213332,90.45487929554815
45.0,-8.865817985851852,7.2181344876481495,9.010029410203705,43.522331821314815,8.72449772566667,-4.055087027111111,25.62125798896296,-18.077936913574074,-16.437393411981482,-7.502284816314814,-13.718759124148152,-6.087200593314817,1.9286098277407393,40.802945319518514,-27.9858438857963,-6.7924664982037015,-7.502284816314814,4.011186897129628,-16.530544613851852,12.88954645587037,-36.675079118722216,-21.131377452296295,-28.913897623185182,68.80576900881482,64.39376962140742,-7.105291837814812,-19.043053901574076,8.118224746833334,102.61825968916668,90.31459892466667
46.0,-8.477947772118517,7.0246306361999995,8.497656588259257,42.80029630226667,8.616916431585187,-4.06456450562963,25.145041022955557,-19.08139839625185,-16.173690393503705,-7.502159251051852,-13.120758051881484,-5.664567213044443,2.774037361103705,43.99264649317777,-28.297668182044443,-7.791501520562962,-7.502159251051852,4.314347702177778,-16.5758328353037,13.652593426044442,-36.45727720147408,-20.730221318725924,-29.470682347822226,68.30190352859259,64.80517250325926,-7.2296598931333325,-20.160461303222217,5.856621671466676,103.36743244234815,90.33796628135555
47.0,-8.233175386385186,7.416210878455554,8.61184147114074,41.3417937001,9.172207186022224,-4.010554735007407,23.336638224074072,-19.79852332825185,-15.322285920274075,-7.50204422837037,-12.991445036503704,-6.050715121551851,2.2615779618407417,46.45628178673704,-28.569683508762964,-8.104331724496296,-7.50204422837037,4.074887280229629,-17.09721729146296,14.117944110974072,-35.781996567740734,-20.37566255665185,-29.525265688222216,68.05507079724813,65.18303736844074,-8.081327844192593,-20.678481293311112,3.513273197100005,103.55037242525924,90.07098424503332
48.0,-7.992418336303705,8.009108615237036,8.838309227059261,39.92425838250371,10.052166656703703,-3.704263640799999,21.796763515281484,-20.390075176466667,-14.715856291548144,-7.501953068059259,-12.552355904503704,-6.692624968903703,1.702462740755556,49.04280091640741,-28.656271950340745,-8.341404285459257,-7.501953068059259,3.9148394377629625,-17.732767988562962,14.206680958303702,-34.75064038071852,-20.080145586962963,-29.191942373429626,68.13377808487407,65.66399893605185,-9.127794759748147,-20.68905463654074,2.395814925562968,102.7980642296963,89.53057449891853
49.0,-7.67188567071111,8.461241662933334,9.32128042604074,38.529413735914815,10.826556775014815,-3.380920575325926,20.71508804907037,-21.03515366628889,-14.253089409544442,-7.501864060403703,-11.891508644240742,-7.288273106244445,0.8816478057074073,51.81087669488519,-28.550004985325927,-8.52115570562963,-7.501864060403703,3.2888904441333335,-18.22857474646667,13.703586810377777,-33.534569320318525,-20.03594366122592,-29.478272617633333,68.17859647894446,66.91615080299259,-9.86313962433333,-20.635491950281484,1.679946685833337,101.82258967415555,88.64451425335555
50.0,-7.265710167777777,8.93044025074074,9.836960160370372,37.110012786666665,11.536285661481479,-3.329580584259259,19.98744408462963,-21.690233359814815,-14.007697957037037,-7.501775485,-11.099878924074075,-8.006985806296296,-0.06210653055555558,54.673705624629626,-28.44315116055556,-8.696116720925923,-7.501775485,2.4412025279629628,-18.735839708703704,12.969724561851852,-32.25871527592592,-20.04996265833333,-30.139981480740744,68.27258236037036,68.53171455074074,-10.386662869814815,-20.4847832587037,1.1924456505555578,100.60230227111111,87.51349076388888
51.0,-7.350465962999999,9.093036836948146,9.411277619188889,35.785603346959256,11.89693874176296,-3.5986147610074073,19.978643028314814,-21.930507645540743,-13.814149996462962,-7.501687260137036,-10.617700173262962,-8.257000684251851,-0.2342810217074081,57.68801114048519,-27.929530461214814,-8.663256696755555,-7.501687260137036,1.0841716118000002,-18.869790509748142,12.192672968533332,-31.06762607365186,-20.09944032575926,-30.650516130662968,68.38476543444074,69.4688905752074,-10.643031667407406,-20.66710287157037,1.6593949043074099,99.17499128036297,86.95391785431113
52.0,-7.655395820725922,9.302351677237038,8.959635601162965,34.928029366881475,12.33040344108148,-3.6142818290962984,20.452515926814815,-21.55815365295556,-13.766471883029627,-7.501604111585185,-9.784105470007407,-8.570552936851849,-0.1949409958370389,60.65066001570371,-27.30341615841482,-8.559102608748148,-7.501604111585185,-0.0785046302518509,-19.044774570555557,11.548049640244443,-29.91511105901482,-20.25347745977778,-31.133439572762963,68.71085901206668,70.30396092661482,-10.986594638688887,-20.7751674324,2.017685846459261,97.84354006830371,86.47173882585184
