Percent_Stride,hip_flexion_r_4p0_Mean,hip_flexion_r_4p0_Std,hip_flexion_r_5p0_Mean,hip_flexion_r_5p0_Std,hip_flexion_r_6p0_Mean,hip_flexion_r_6p0_Std,hip_flexion_r_7p0_Mean,hip_flexion_r_7p0_Std,hip_flexion_r_7p5_Mean,hip_flexion_r_7p5_Std,hip_flexion_r_8p0_Mean,hip_flexion_r_8p0_Std,knee_angle_r_4p0_Mean,knee_angle_r_4p0_Std,knee_angle_r_5p0_Mean,knee_angle_r_5p0_Std,knee_angle_r_6p0_Mean,knee_angle_r_6p0_Std,knee_angle_r_7p0_Mean,knee_angle_r_7p0_Std,knee_angle_r_7p5_Mean,knee_angle_r_7p5_Std,knee_angle_r_8p0_Mean,knee_angle_r_8p0_Std,hip_flexion_l_4p0_Mean,hip_flexion_l_4p0_Std,hip_flexion_l_5p0_Mean,hip_flexion_l_5p0_Std,hip_flexion_l_6p0_Mean,hip_flexion_l_6p0_Std,hip_flexion_l_7p0_Mean,hip_flexion_l_7p0_Std,hip_flexion_l_7p5_Mean,hip_flexion_l_7p5_Std,hip_flexion_l_8p0_Mean,hip_flexion_l_8p0_Std,knee_angle_l_4p0_Mean,knee_angle_l_4p0_Std,knee_angle_l_5p0_Mean,knee_angle_l_5p0_Std,knee_angle_l_6p0_Mean,knee_angle_l_6p0_Std,knee_angle_l_7p0_Mean,knee_angle_l_7p0_Std,knee_angle_l_7p5_Mean,knee_angle_l_7p5_Std,knee_angle_l_8p0_Mean,knee_angle_l_8p0_Std,ankle_angle_r_4p0_Mean,ankle_angle_r_4p0_Std,ankle_angle_r_5p0_Mean,ankle_angle_r_5p0_Std,ankle_angle_r_6p0_Mean,ankle_angle_r_6p0_Std,ankle_angle_r_7p0_Mean,ankle_angle_r_7p0_Std,ankle_angle_r_7p5_Mean,ankle_angle_r_7p5_Std,ankle_angle_r_8p0_Mean,ankle_angle_r_8p0_Std,ankle_angle_l_4p0_Mean,ankle_angle_l_4p0_Std,ankle_angle_l_5p0_Mean,ankle_angle_l_5p0_Std,ankle_angle_l_6p0_Mean,ankle_angle_l_6p0_Std,ankle_angle_l_7p0_Mean,ankle_angle_l_7p0_Std,ankle_angle_l_7p5_Mean,ankle_angle_l_7p5_Std,ankle_angle_l_8p0_Mean,ankle_angle_l_8p0_Std
77,64.4585165873135,0.949170505989077,69.3660159202977,2.75747360096125,72.1339042186307,2.93553771153798,79.12387035218,2.31483189697581,82.0882540603474,4.30392178372503,76.6952128184665,1.11387368520427,87.1417723558715,3.23017610895252,88.4042104722416,13.6398391500203,95.0764268004941,8.34033895786717,95.4332237597432,1.23432088152783,106.689952305881,4.89758343471826,65.0254255142124,4.00819310901926,5.22911321912743,1.13721860952778,-4.41353955871914,1.83002623506343,-3.0537214285365,0.766670222996878,-7.02388348940965,1.67079909393059,-4.87491608452168,1.68832344160168,-15.7033498953559,0.957103235012241,22.646334133327,0.616992860734666,18.9334521717935,3.32070723707608,23.2201344781745,1.9504327031326,19.744091588425,1.35096463694332,18.9160990009622,1.39841401682284,20.1480252316203,1.16108591707875,-3.23223193573392,0.868580477508852,-1.22761043943528,2.74942605986998,1.50354236428539,1.43205245930304,6.52090739917898,1.87109842563789,5.70941974145005,1.64597137621935,-15.9575005622438,0.624164644758614,-0.38374183318211,2.0313987788374,-11.7165118806667,8.82200044422616,-13.7832524259697,6.24653868397947,-20.3308096028989,5.01332110498466,-23.1668833051401,2.79811368149617,-37.8758683905227,3.8757789879917
78,64.754582065738,0.760229908852169,69.8234344994881,3.24611052551273,72.9674461487112,3.08420481720383,79.9029248687493,2.3013028299278,83.4337225752327,4.21459936443825,75.9349492950365,1.15057664578328,83.0792611466552,3.49059000456211,84.0191387264637,14.4083707995302,90.8747394369472,8.75907882378032,90.8803904241876,1.32677878174021,102.646815823025,5.19735458406697,58.2973984099194,4.17723534376899,2.86639210010575,1.06081623977626,-5.56435467342499,2.66780286317063,-4.5132514439128,0.887019091328925,-8.13394639651987,1.88235306169351,-7.07925243668588,1.31548084408058,-16.1682472811869,0.842453516655784,20.1515071076004,0.720725186795809,17.9910004014734,4.77384025351305,21.7816665345866,2.28552778178921,19.3960089429075,1.30949075961503,17.1501956660213,1.18842191997881,22.9629238728859,1.75071195260847,-2.85944081952675,0.991932869668041,-1.2440542498513,3.16476398535396,1.71217961496492,1.41802640063728,6.44100805649584,1.93338556020178,5.95572140984611,1.67632878382136,-16.764845421897,0.639516067884731,-5.10166971446345,2.12420553566925,-15.9152107994866,6.94927740468369,-18.7252231841007,5.94485448046201,-24.6556558831684,4.39296694661188,-28.2769086178285,2.62086478250744,-39.5555006719296,3.69858269722767
79,64.8718145476701,0.58397984051635,70.1152890551551,3.8179366476714,73.7166523983854,3.24499377758082,80.5408407073002,2.23259141905179,84.61812107061,4.07994515631254,74.8595549277433,1.18995079587013,78.7985178304799,3.7222322789474,79.466599238043,15.1100035117858,86.5061901706005,9.16667438619665,86.194581325042,1.43790336840985,98.4272081731114,5.50222709781497,51.4986188789086,4.30577046747795,0.712488845249346,0.991775124639458,-6.35168902601002,3.46779622549174,-5.50404276768397,1.15826829406536,-8.74417198697299,2.1825270724642,-8.70956124140871,0.911029162193458,-16.365027065254,0.731532807713977,17.9372889523436,0.853010077910658,17.6401244568342,6.43271663498326,20.9216301613437,2.74115198838251,19.805143759457,1.99636700117824,16.2357414191547,1.19728937451015,26.5227138511382,2.27797949777102,-2.49684686811221,1.09782453459898,-1.2835344319361,3.65221190274655,1.95319802807293,1.44286799608757,6.31823743518079,2.02896872279971,6.26519164268775,1.68489916372652,-17.554094685377,0.686756370420917,-9.96698186514428,2.15071398335991,-19.7211302608584,4.841300130211,-23.2586336896689,5.38674396640383,-28.3920337170634,3.5760598733072,-32.7632040495087,2.34094386921395,-40.8951569176847,3.59728449714679
80,64.8244896318094,0.453148833330141,70.2138027309005,4.4613138948416,74.3513535063478,3.43149663244431,81.0047980565557,2.11674636170319,85.6133832413524,3.9042277613233,73.4783052844958,1.2296904294481,74.3171673301491,3.93286433455946,74.7530588765708,15.702558862678,81.9858933989063,9.54988096933436,81.3997350763447,1.56320247229302,94.0378951874691,5.79898663897696,44.7113103984044,4.37455082107313,-1.18573119138902,0.920193017528829,-6.75082743644881,4.1099157516418,-6.03746094781791,1.46695945630847,-8.89154386329533,2.49990715704724,-9.75929432638765,0.507978580751367,-16.3681971757992,0.622503271759512,16.1071376654063,1.05157815955275,17.9890817529838,8.05772246353257,20.7115571796521,3.27886641729183,20.9839193902723,2.96630117301665,16.2499552262659,1.49549088207189,30.7159705666284,2.73465445092507,-2.13121984237815,1.17873907797354,-1.34773030970833,4.18266048888957,2.20615905505137,1.50744159517154,6.13587974175247,2.15792966274721,6.61414652095541,1.66156536674723,-18.2970782333341,0.753535774400887,-14.8200439757201,2.08022620793578,-22.9515249463067,2.74515383149448,-27.201702684895,4.61613883875025,-31.4348223240068,2.68788883941924,-36.4595642879155,1.99622309802305,-41.9836165867295,3.5665680594131
81,64.6270906847207,0.430647741864909,70.1002386456292,5.19571439640473,74.8274746903883,3.6492858227131,81.2625077233627,1.9686557023762,86.3866203321713,3.69366561815007,71.813503457937,1.26616307738807,69.6570846299712,4.10692205759362,69.9319573621229,16.1621201550463,77.3276923799811,9.88530195088152,76.5267416662962,1.69682405063149,89.4898215135403,6.07231233518508,38.0344639561925,4.36577553443333,-2.77885691641928,0.827265120250418,-6.8188947079188,4.60398532843876,-6.12101094074906,1.738802807408,-8.63031645907974,2.78886645225492,-10.2508449850115,0.232900846884526,-16.2438055862169,0.516766908253019,14.7742547968348,1.29089079540246,19.0330456953658,9.62807326331363,21.2351034898717,3.82437857929784,22.9101243720307,3.9841830636524,17.2176198534817,1.99055247778802,35.4296345189167,3.11973535491985,-1.74204236241335,1.23231848367212,-1.43347984750795,4.7250317337334,2.44910090466638,1.60901658129087,5.88051358309938,2.31654290817259,6.9734877012036,1.60145579007973,-18.9761691070545,0.827568051263352,-19.471110325555,1.91049498420549,-25.5211372271273,1.00151400650341,-30.376074758437,3.73484196916314,-33.7376561448502,1.94127065137251,-39.2764157087666,1.64164725463043,-42.887936447789,3.59362062295273
82,64.302459499696,0.555526629300704,69.7804090398234,5.9711917152021,75.1135681420562,3.90812596204631,81.2855803556205,1.80874893929187,86.9031885454772,3.45672197480745,69.9005987059052,1.29421567688157,64.8581297410321,4.22274381888321,65.0455124633997,16.459649852982,72.5715696347466,10.1620516772685,71.6147907281734,1.83183009104729,84.8006439229425,6.30486195103006,31.5796295457451,4.26528756882751,-4.04529898218288,0.778744591109979,-6.60583873605841,4.93995521172573,-5.83180398103651,1.97099218438001,-8.02715843099014,3.02443809174417,-10.2339945846455,0.422802583416986,-16.0450828602497,0.422823846913341,14.012039882287,1.53850090499863,20.7241384810359,11.0395968499779,22.4638849748261,4.36684342898404,25.5316184281074,4.95565793517261,19.1106219386517,2.57265570726445,40.5558144167459,3.43717192229349,-1.30938619788902,1.26567816556401,-1.53394200947519,5.24767317489594,2.66150433298402,1.74062032706454,5.54427054700972,2.49829996601675,7.31134957988706,1.50396078736068,-19.591367065896,0.898268076563922,-23.7225277843838,1.64722162196154,-27.4280075991199,1.51075942320252,-32.7423374556411,2.79303755674719,-35.311611481278,1.66593223667114,-41.20676553406,1.338601664264,-43.6531426527543,3.66133913868515
83,63.8660737198803,0.75784738864801,69.2467714989779,6.75375187292556,75.1768500165452,4.20514242427261,81.052345115793,1.6606292656516,87.1303724953711,3.20415078942471,67.7868047293335,1.30769104005315,59.9722651435131,4.27903267250956,60.1401222014284,16.5713243172803,67.7582271968843,10.3598852012599,66.7117981704339,1.96064129115778,79.997138784631,6.47785306892557,25.4651780320995,4.06414406246238,-4.97047283585828,0.749254580772378,-6.1570219875252,5.13254449660653,-5.23271029973146,2.15293942241316,-7.15555999862459,3.19544472289738,-9.78081915135906,0.726801579378492,-15.8105107723764,0.358111527632385,13.8851324350263,1.84574546511827,23.0276974449044,12.2576494981974,24.3734636228234,4.87883384032812,28.7735454590871,5.83088880342024,21.8556147499081,3.17378603569276,45.9953282252829,3.69375512587852,-0.814700407793287,1.28146191636335,-1.64757786153005,5.73360614527041,2.82961766346196,1.89365515819945,5.1260108504515,2.69533180876405,7.59594397915724,1.37169127140679,-20.1625823435831,0.959058489941008,-27.3890355599346,1.26781616272501,-28.6775665467175,2.81508061975873,-34.2986345002033,1.86232144973875,-36.2168107599784,1.96126783581852,-42.3164505621353,1.13108715369648,-44.3066612894413,3.75000153816796
84,63.3258135756949,0.979104834562579,68.4867347503333,7.50227248419311,74.9916970816682,4.52929340459778,80.5497999566694,1.54697268148666,87.0412889027926,2.94849679473568,65.5285267174171,1.30041913304507,55.053629663403,4.25648967843326,55.2673461601082,16.4806022909504,62.9384309662375,10.4589664991408,61.8735583385983,2.07568336140188,75.1169044791169,6.57225525673002,19.809538110833,3.75994305267302,-5.54364375028044,0.737281969728769,-5.51532851981975,5.2007510661739,-4.39290986762092,2.28139707620534,-6.09023510484,3.29972736958457,-8.97784612775033,0.984591200254005,-15.5636773265718,0.34136731024401,14.4526965238851,2.14351353954125,25.9125538032371,13.2459062323533,26.9128753020823,5.34080541337566,32.546547811399,6.58244960109656,25.3472372253636,3.7540241618396,51.6592780437508,3.8975672985579,-0.249877711899722,1.29710406682389,-1.7773922540911,6.1766813153515,2.94569519998895,2.0569600968889,4.63089542795309,2.89975567815238,7.79820477489533,1.20984977895443,-20.7251205803531,1.00909301427437,-30.3104802372108,0.878915666912758,-29.2880456079696,3.78102226643035,-35.1024214581065,1.00556316949715,-36.5488455127361,2.4836093659722,-42.7234810975992,1.01434641355697,-44.8634687908852,3.83826555030752
85,62.6924081850482,1.1927956316348,67.4912916758066,8.1810115907463,74.5393175631536,4.86801851933944,79.7744032771487,1.48358326315413,86.6182107056618,2.70270852102862,63.1877489060108,1.26783404080205,50.1685864142524,4.14994968034628,50.5118483514,16.1487873041919,58.1756070384114,10.4360314673916,57.1615987562237,2.17013445016394,70.2088212352944,6.57050089159543,14.7233743837369,3.35877601374126,-5.7938641214994,0.779784226948532,-4.73379523694985,5.1844469046196,-3.38094043091905,2.36040742456727,-4.9023606425873,3.3410134948271,-7.91735635795377,1.17292318036634,-15.3141111738422,0.371917776276125,15.6985015589611,2.39274700326445,29.3212305117733,14.0341247297559,30.0172607681153,5.74940277924509,36.754620879336,7.19841175620974,29.4628237573177,4.28972272083288,57.4698445496093,4.05701298341057,0.375266385555387,1.32960860995519,-1.93159322965248,6.57870656234427,3.00681665689731,2.21933917366159,4.06837670230587,3.10462562354645,7.89387564987543,1.02605366939584,-21.319233486069,1.0521664281433,-32.43103599812,0.486969125234254,-29.3351211095726,4.36896518884033,-35.2522578073423,0.27107698597492,-36.42201850684,2.98489090030048,-42.5732547398119,0.936846507560856,-45.3300243738712,3.90446314127235
86,61.9704438707351,1.39436448836613,66.2912751358863,8.75875419324698,73.814177888092,5.2029359862969,78.7316786157396,1.47401290583808,85.8545080030666,2.47806368535884,60.8271840659046,1.2093813556459,45.4032193769653,3.93831105966758,45.9229016349864,15.617612965754,53.5416900239426,10.2701513894662,52.6400232401337,2.23860507414842,65.3320472816459,6.45842605622168,10.3003761951836,2.87773067019901,-5.74758145024543,0.830764609645075,-3.87115487748017,5.12460875439326,-2.26238973276134,2.39594592994099,-3.65609728138223,3.32701631945689,-6.68977120123613,1.28603878331248,-15.0586354732981,0.429290534382412,17.6113450064186,2.64515378003114,33.1285044549221,14.6375603646575,33.6046640214053,6.09921884736353,41.3017674636255,7.67854966027732,34.0751988726728,4.76724810906942,63.3608216789493,4.18019300307764,1.04049457598039,1.38856284350624,-2.1178536690291,6.95918730691826,3.01393835422316,2.36977251201237,3.44924990310819,3.30437101371572,7.86489058782547,0.830343833438291,-21.9776522717243,1.09279622437106,-33.7312601424987,0.416143580999737,-28.9661983351079,4.64506461546862,-34.8822976354938,0.359200179109962,-35.9523480407107,3.39027729333549,-42.0148388637131,0.846834435550719,-45.7067598843288,3.92846583513031
87,61.1581473532079,1.56687494659378,64.9072458050844,9.21912558510982,72.8277820730715,5.50607073027007,77.4348937402896,1.50937769429162,84.7549141406819,2.28227899178264,58.5043458991991,1.13056286465492,40.8434403395298,3.63428892414209,41.5623004391737,14.9084482372538,49.1014159279167,9.96620775760881,48.3717928275505,2.27759723841535,60.5537088503899,6.22709814116161,6.60740771986489,2.34522893164867,-5.43050607356928,0.865356592994132,-2.96716273873015,5.05571382340012,-1.09429551729811,2.39861851524476,-2.40639119249326,3.26836790904105,-5.37823154147412,1.32485590837964,-14.7831176441451,0.496647577796796,20.1806273093858,2.81701440761708,37.2496083909165,15.0838051905892,37.5794654609653,6.37590243710595,46.0969909534647,8.03163401480072,39.0619159119104,5.17914071030193,69.2778329524379,4.27443784866899,1.72029937039243,1.48790439800584,-2.33964990005981,7.33048635371994,2.9690110509209,2.49961845902617,2.78278686258397,3.49482105192283,7.70002932950537,0.635379180887446,-22.715989196898,1.13258890870461,-34.2306415719171,0.720318733492351,-28.2931663181837,4.69014527210838,-34.1389528968526,0.787987988110005,-35.2437843918059,3.6979949245104,-41.1815855095557,0.725681194799756,-45.9896196596038,3.89362457998366
88,60.2645471810811,1.70479817353645,63.3572171403446,9.5464400569873,71.5951595898304,5.76135739129889,75.9031997020757,1.57427616639366,83.3344326257087,2.11871542922086,56.2660685031894,1.04268253432565,36.5584112875878,3.25706414337948,37.4990719364543,14.0557289344358,44.9224417859323,9.5315902638675,44.4149423104105,2.28564918549113,55.9456277920585,5.87429811698248,3.67699520649194,1.79612304006018,-4.9009042488073,0.881956624913355,-2.05408905849912,5.00896398093938,0.0783790679286924,2.38440531193339,-1.19787325186793,3.17793854549804,-4.05537040756766,1.29418981489383,-14.4644947409319,0.570347201488802,23.31001934459,2.90945820882127,41.6143535459994,15.3932851864027,41.857006321218,6.58665427255351,51.0574757426665,8.27308306432812,44.3110070941033,5.52177477712201,75.1780366770741,4.34598331040291,2.38542066599144,1.627694743865,-2.59548487760905,7.69622003559126,2.87112025096356,2.60633789329641,2.07495306450738,3.67296251434684,7.3949133658222,0.457828351751814,-23.5285957533473,1.16942583696908,-34.074876557175,1.05547231583289,-27.408331930497,4.58080317707963,-33.1470635319346,1.07264040547042,-34.3797111508343,3.93137200364641,-40.1784640690981,0.590570967665299,-46.1711147058659,3.78811036013575
89,59.296473198439,1.81225044897669,61.6755295561943,9.73225247467185,70.1383656503709,5.95890504907221,74.1596828690639,1.65367797739786,81.6165477758593,1.98722238163245,54.1460460628551,0.960506635030734,32.6496997103664,2.77806247384055,33.8226722088186,13.0535320498801,41.0671748753224,8.98305737672378,40.819302903407,2.26312928265507,51.5804750481692,5.40553705549754,1.50636956913954,1.2631715427634,-4.19572770675352,0.861679000403224,-1.15309680262354,5.01588256594297,1.22169734119233,2.36876234535835,-0.0645082238043926,3.07013459053173,-2.78153998610063,1.20150803921332,-14.0728150893406,0.657119219369461,26.9461234298689,2.95674224336343,46.1476399813768,15.5970872727231,46.3575106478512,6.74158008154397,56.1102826041357,8.42238592042142,49.7241009993771,5.7940740983217,81.0292434154765,4.39972165254618,3.00579945627572,1.81038767575721,-2.87463994979764,8.04718605422432,2.71689549001425,2.69088319896585,1.32843472600791,3.83633622102518,6.9515896343357,0.323963091388494,-24.3887756448785,1.19857305668951,-33.3757619677993,1.361519814185,-26.3933667973323,4.39737292166824,-32.0074133936811,1.23712254942431,-33.419723862045,4.11676787916528,-39.0775429194233,0.487990608011633,-46.2410186432045,3.60576861772863
90,58.2603105309842,1.87913864134669,59.8982696515341,9.78157901635069,68.4845676138676,6.09520207773527,72.2298988319538,1.7364974734961,79.6314730154909,1.88638363828963,52.1666563272398,0.899984841246446,29.202237042148,2.27276416377816,30.5603388046807,11.9927540782762,37.5893095195082,8.34472366819717,37.624283569971,2.21169126860216,47.527848229905,4.83451704120148,0.0648745214524004,0.77060679346297,-3.35817093535181,0.808973888022461,-0.277838980493739,5.09249569549922,2.31296652406445,2.36494771569098,0.970578129063233,2.95982028003912,-1.60366096929951,1.05650761435437,-13.5732445361033,0.768247135331467,31.012702009177,2.91683200428445,50.7806333573221,15.7160267758218,51.0087515569179,6.85162225899051,61.1932382832411,8.50023026366871,55.2176580760017,5.99680075473979,86.8084182360102,4.43884367691778,3.5618653192398,2.01672444755861,-3.16234030170902,8.36455788985734,2.50133770558087,2.75600860990685,0.544725567156062,3.98198450474852,6.37814409742262,0.274777786107997,-25.2508956020617,1.21436944833356,-32.2775619188345,1.57549994662849,-25.3076218233293,4.19383146988981,-30.7903848353697,1.31203587004343,-32.4006698843303,4.27357910664068,-37.9210077359557,0.471205099864772,-46.1868560566561,3.34740857126954
91,57.1763692510385,1.91485081664526,58.0627867325723,9.7044802227334,66.654886944914,6.16375504062047,70.1414135451987,1.81598671803717,77.4149408613165,1.81578771363697,50.3430657832991,0.875677805510128,26.2350596452476,1.75978620067578,27.7575624014641,10.9120509123794,34.5551759557223,7.66555637137139,34.8580518969787,2.13357080699879,43.8509006629438,4.18294029413587,-0.693598447752329,0.333210871890005,-2.44032750943689,0.737567093375112,0.567968043202899,5.25100914211589,3.33553385033102,2.38737936496327,1.8956098490984,2.8607449295437,-0.554189769959697,0.871321960976897,-12.9285243959268,0.912616876626164,35.3810933015104,2.82687055390401,55.459502344746,15.7703748149914,55.7504203397813,6.92454048101391,66.2555113452269,8.52585254561509,60.7228769847095,6.13225626499294,92.499509153087,4.46441387799054,4.04615074506084,2.2317921772889,-3.444576521286,8.62647709212018,2.21534777210768,2.80067390463161,-0.272350442067121,4.1053402160787,5.68870567467705,0.31976234333475,-26.0533627841515,1.21245863057158,-30.9648610435992,1.72398749674288,-24.1895906775706,4.0085271972432,-29.5348408355794,1.32228536040358,-31.3407249515602,4.412090493223,-36.7287169417561,0.54094759545053,-45.9947530444115,3.02251142673449
92,56.0585607910565,1.92522120795339,56.20691471322,9.51406077513333,64.6945487702742,6.17970537834997,67.924481090241,1.88865450727903,75.0077458052169,1.77644808082983,48.6860549489849,0.895291298036114,23.8342208301385,1.22888654841962,25.4496906200239,9.83328581368693,31.9741042191513,6.95712780438002,32.5381844228578,2.0310174834359,40.6040207479604,3.47966935588907,-0.819051846540249,0.0444509171752135,-1.46962728688722,0.657470519126152,1.38887155182714,5.4955110366487,4.29215544561197,2.43971045709794,2.71103901337047,2.78384000303634,0.350022988099202,0.661004567937697,-12.1024088277501,1.09129760215226,39.982932931954,2.71043074085604,60.1406695193622,15.7747812706324,60.5212085146498,6.97530838202537,71.2578238048142,8.51531867016829,66.1849071369612,6.20439097230407,98.0906615171368,4.47523438262673,4.44233388693882,2.44370783893362,-3.71226899409563,8.80895356286392,1.86084154014047,2.82965802671568,-1.11297206020795,4.19964231364754,4.90383268957427,0.409889697634942,-26.7224081263598,1.19145080823373,-29.5633569469529,1.80835572326608,-23.0618768926686,3.86260088612244,-28.2621817193724,1.29416452636708,-30.2448969440475,4.53554116952807,-35.5064377428242,0.649487641779507,-45.6511854151816,2.64979937925869
93,54.9241673037507,1.91574382627539,54.3735772977474,9.21341805659731,62.6369479560459,6.14951341726493,65.6134578079247,1.95292478312386,72.4560234764675,1.76865172135353,47.2018903362774,0.95443897913031,22.0269851831133,0.812452882328988,23.690411080175,8.7441293455079,29.8726834991682,6.22685935242928,30.6736729199719,1.90597363071621,37.8317623057183,2.75971890065452,-0.358476281357852,0.349053696107668,-0.471027067850158,0.582941824611869,2.20377317284878,5.83327277358003,5.19146455393054,2.52677350434461,3.43029225182519,2.73588719706989,1.10901588212554,0.443755278775449,-11.0637638779437,1.29697147469795,44.7326374077871,2.56490985317692,64.7862655393693,15.7278178113171,65.2766866346184,7.00537943935027,76.1719639287284,8.48097069505187,71.5619439735789,6.21898062722941,103.571127988284,4.46817026473538,4.73366320264568,2.62492503149982,-3.95726056966496,8.87706514527702,1.4394471437386,2.84296451415562,-1.95857630077188,4.25603908711119,4.05097311691821,0.510436967114558,-27.176501735972,1.15260221955518,-28.187520089472,1.84789403866454,-21.9314753188229,3.76499737784522,-26.9748403610398,1.24525568853791,-29.1101779403197,4.64314404145639,-34.2521493571236,0.761216308761864,-45.1454664403856,2.25597030355529
94,53.7942777880161,1.89844454851687,52.5886874630985,8.8388824385667,60.5199390502604,6.07636572795079,63.2483127374746,2.00825547689112,69.8120239953417,1.78869577424062,45.8901976012911,1.03853604597877,20.7608244720947,0.557453017210328,22.4323226550306,7.71067320645073,28.2500619660503,5.50956420878108,29.2679161185758,1.75995620564546,35.5689527476819,2.06488245243599,0.645672564099669,0.583519301732145,0.542098922358368,0.523422235726366,3.03318936562685,6.2472432221837,6.05223043231711,2.65359788283178,4.07988701570016,2.71880761071212,1.74088058353161,0.240563075746412,-9.78992351183919,1.51723567398904,49.5499963580975,2.41568706608047,69.3789836664355,15.6392448241348,69.9823026784768,7.01609342064424,80.9794711867882,8.4315992545429,76.8243660120024,6.18335089016959,108.928361810679,4.43870052532411,4.91034465285398,2.76661240677143,-4.18982413297899,8.83530960117915,0.961883903232024,2.83368373078372,-2.78043603966887,4.26422366298361,3.16479759928106,0.609905535589055,-27.3313774342724,1.09783207024242,-26.9028283037982,1.85864629145935,-20.8023936678499,3.70710768804727,-25.6704978896128,1.19013560964277,-27.9293354062754,4.7323389863672,-32.9596457903865,0.861216478794763,-44.4721301675933,1.87387728043706
95,52.6934714533539,1.87987556950639,50.882896020062,8.41683064931582,58.3836184873984,5.9656054510375,60.8756156535664,2.05508288737089,67.1348909665292,1.82705242228741,44.741573895453,1.12987609551349,20.0957541067141,0.551953737874163,21.6725438901826,6.76631288286892,27.1016689330205,4.8315416040337,28.3220474170417,1.59413732623396,33.8417892015742,1.45115682094482,2.15231576642301,0.739215247116273,1.57120926048757,0.486380587800034,3.90435543449091,6.7260301871393,6.90120870865486,2.8222808465346,4.6986811174048,2.72978672983203,2.28223690675086,0.0755853646751504,-8.2678939137192,1.73848125824434,54.3829706199422,2.2711851501487,73.9030959932706,15.5110388828269,74.6126391058866,7.00938314214078,85.669690544528,8.3727813189712,81.9536202046448,6.10564638800636,114.145723377039,4.38146957326035,4.92932946997591,2.84716383742094,-4.41176943616884,8.67410558836882,0.447427917936409,2.79386875313806,-3.53945541198478,4.21365195213126,2.28754641114537,0.704786005682477,-27.1057716928055,1.02681393558925,-25.7570102118547,1.84550427615004,-19.6751813317905,3.68365591117594,-24.3481974063681,1.13805026101478,-26.6934388244689,4.80003792193301,-31.6199594643471,0.943528797111901,-43.6324126692137,1.54082625113372
96,51.646801437035,1.87289844078984,49.2938061104279,7.97671836223974,56.2720524056469,5.82379372819612,58.5484431986506,2.09562438648709,64.490843244267,1.86910856267495,43.7364008306409,1.21344480668801,19.9831273326492,0.703691147117078,21.4187064574114,5.94324702824975,26.4259789381466,4.20548733899167,27.8377339277479,1.40981163986375,32.6695145771757,1.0144015043916,4.11614375059856,0.808241272920567,2.62219404625449,0.46872800280308,4.85091860097973,7.25236694162635,7.77318780272034,3.03291781949108,5.33618832245619,2.76262758878578,2.78739281300325,0.0475640844266249,-6.4931126244808,1.94892102090432,59.1839197114056,2.13702671459166,78.3446708505506,15.345846891794,79.1484215001183,6.9847573338797,90.2374989819466,8.30722211016526,86.9404767342773,5.99411783776602,119.200997750008,4.29084989589262,4.77459849890475,2.84150832388759,-4.61238154967115,8.37880016634561,-0.0739789048508358,2.71681851272005,-4.18671244121053,4.09536059858125,1.46968021290862,0.793749051551291,-26.4271357704927,0.934423985903833,-24.746807165838,1.81510551101096,-18.550695106002,3.69193599976,-23.0101727152304,1.09426830356332,-25.3936048051431,4.84328052117215,-30.2218339947765,1.0041393580309,-42.6344719666157,1.29424945473172
97,50.677418041476,1.88130803807329,47.8723345644917,7.53133945048414,54.2340657606615,5.6579136602842,56.3248133235242,2.13531219171117,61.9521712649807,1.89760944000595,42.8462230538358,1.27997078166436,20.3725220247338,0.856993627365992,21.6873215698881,5.20036745078541,26.2229216489493,3.64032198377978,27.818449522454,1.20994351824704,32.0658691281603,0.894563373557142,6.48397218293845,0.785513725583776,3.70353492859906,0.463463591935138,5.91975517982871,7.82154547161899,8.70970097817551,3.28378248631901,6.05006520953043,2.81041669182536,3.32591665442706,0.0833253794200572,-4.46662665955936,2.14049096240309,63.922874780895,2.01486664698923,82.6838374546051,15.1312090065344,83.5752398332044,6.9400689253216,94.6809391453456,8.23520465575072,91.782589678684,5.85656306179241,124.06563965657,4.16150607029971,4.45602686586493,2.7425178639598,-4.75137162831838,7.90796699040479,-0.559199644165384,2.59842614078179,-4.66421609410642,3.90406983281575,0.770910404705906,0.876566493777653,-25.2355215401366,0.811665428684635,-23.8465845947264,1.7693997309228,-17.4225018222706,3.73869978726631,-21.6625606506419,1.06140450372749,-24.0222287373142,4.85978762580326,-28.7524434273122,1.03947678686359,-41.492315877124,1.15876637170665
